VariantID,StartMesh,StartMat,GatherableEntryID,GatheringRadius,InteractionRadius,DetectableRadius,AudioPreload_Depletion,Depleted_SFX,Collision_Play_SFX,Collision_Stop_SFX,DepletedVFX,DepletedMesh,DepletedMat,StartMeshLOD,EndMeshLOD,AmbientType,MarkerRadius,AllowGatheringInGameModes,InteractionMarker_Offset_X,InteractionMarker_Offset_Y,InteractionMarker_Offset_Z
cactus_saguarobarrel_b,Objects/Nature/Veg_Bushes/Bushes_Desert/CactusSaguaroBarrel/jav_dst_cactussaguarobarrel_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/CactusSaguaroBarrel/jav_dst_cactussaguarobarrel_a_mat.mtl,Cactus_Tree_Small,0.5,2,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.S_CactusBarrel_B,Objects/Nature/Veg_Bushes/Bushes_Desert/CactusSaguaroBarrel/jav_dst_cactussaguarobarrel_pick_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/CactusSaguaroBarrel/jav_dst_cactussaguarobarrel_a_mat.mtl,75,75,Bush,3.5,,,,-0.25
cactus_saguarobarrel_c,Objects/Nature/Veg_Bushes/Bushes_Desert/CactusSaguaroBarrel/jav_dst_cactussaguarobarrel_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/CactusSaguaroBarrel/jav_dst_cactussaguarobarrel_a_mat.mtl,Cactus_Tree_Tiny,0.15,1.85,1,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.S_CactusBarrel_C,Objects/Nature/Veg_Bushes/Bushes_Desert/CactusSaguaroBarrel/jav_dst_cactussaguarobarrel_pick_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/CactusSaguaroBarrel/jav_dst_cactussaguarobarrel_a_mat.mtl,50,50,Bush,3.35,,,,-0.5
Bush_Creosote_a,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/jav_dst_creosote_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/JAV_Dst_Creosote_a_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/jav_dst_creosote_pick_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/JAV_Dst_Creosote_a_mat.mtl,100,100,Bush,4.75,,,,
Bush_Creosote_b,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/jav_dst_creosote_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/JAV_Dst_Creosote_a_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/jav_dst_creosote_pick_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/JAV_Dst_Creosote_a_mat.mtl,75,75,Bush,3.75,,,,
Bush_Creosote_c,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/jav_dst_creosote_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/JAV_Dst_Creosote_a_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/jav_dst_creosote_pick_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/JAV_Dst_Creosote_a_mat.mtl,50,50,Bush,3.75,,,,
Bush_Creosote_d,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/jav_dst_creosote_d.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/JAV_Dst_Creosote_a_mat.mtl,BushSmall,0.15,1.85,1,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/jav_dst_creosote_pick_d.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/JAV_Dst_Creosote_a_mat.mtl,40,40,Bush,3.35,,,,
Bush_Creosote_e,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/jav_dst_creosote_e.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/JAV_Dst_Creosote_a_mat.mtl,BushXSmall,0.15,1.85,1,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/jav_dst_creosote_pick_e.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Creosote/JAV_Dst_Creosote_a_mat.mtl,30,30,Bush,3.35,,,,
Bush_Tamarisks_a,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/jav_dst_tamarisks_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/JAV_Dst_Tamarisks_a_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/jav_dst_Tamarisks_pick_a.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/JAV_Dst_Tamarisks_a_mat.mtl,100,100,Bush,4.75,,,,
Bush_Tamarisks_b,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/jav_dst_tamarisks_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/JAV_Dst_Tamarisks_a_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/jav_dst_Tamarisks_pick_b.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisk/sJAV_Dst_Tamarisks_a_mat.mtl,100,100,Bush,3.75,,,,
Bush_Tamarisks_c,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/jav_dst_tamarisks_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/JAV_Dst_Tamarisks_a_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/jav_dst_Tamarisks_pick_c.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/JAV_Dst_Tamarisks_a_mat.mtl,75,75,Bush,3.75,,,,
Bush_Tamarisks_d,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/jav_dst_tamarisks_d.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/JAV_Dst_Tamarisks_a_mat.mtl,BushSmall,0.15,1.85,1,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/jav_dst_Tamarisks_pick_d.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/JAV_Dst_Tamarisks_a_mat.mtl,50,50,Bush,3.35,,,,
Bush_Tamarisks_e,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/jav_dst_tamarisks_e.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/JAV_Dst_Tamarisks_a_mat.mtl,BushSmall,0.15,1.85,1,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/jav_dst_Tamarisks_pick_e.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/JAV_Dst_Tamarisks_a_mat.mtl,40,40,Bush,3.35,,,,
Bush_Tamarisks_f,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/jav_dst_tamarisks_f.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/JAV_Dst_Tamarisks_a_mat.mtl,BushXSmall,0.15,1.85,1,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/jav_dst_Tamarisks_pick_f.cgf,Objects/Nature/Veg_Bushes/Bushes_Desert/Tamarisks/JAV_Dst_Tamarisks_a_mat.mtl,30,30,Bush,3.35,,,,
Bush_Paloverde_d,Objects/nature/Veg_Trees/Trees_Desert/PaloVerde/jav_dst_paloverde_d.cgf,Objects/nature/Veg_Trees/Trees_Desert/PaloVerde/JAV_Dst_Paloverde_A_mat.mtl,BushHuge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/nature/Veg_Trees/Trees_Desert/PaloVerde/jav_dst_paloverde_pick_d.cgf,Objects/nature/Veg_Trees/Trees_Desert/PaloVerde/JAV_Dst_Paloverde_A_mat.mtl,100,100,Bush,4.75,,,,
Bush_Paloverde_e,Objects/nature/Veg_Trees/Trees_Desert/PaloVerde/jav_dst_paloverde_e.cgf,Objects/nature/Veg_Trees/Trees_Desert/PaloVerde/JAV_Dst_Paloverde_A_mat.mtl,BushLarge,0.5,1.85,1,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/nature/Veg_Trees/Trees_Desert/PaloVerde/jav_dst_paloverde_pick_e.cgf,Objects/nature/Veg_Trees/Trees_Desert/PaloVerde/JAV_Dst_Paloverde_A_mat.mtl,75,75,Bush,3.35,,,,
Bush_Paloverde_f,Objects/nature/Veg_Trees/Trees_Desert/PaloVerde/jav_dst_paloverde_f.cgf,Objects/nature/Veg_Trees/Trees_Desert/PaloVerde/JAV_Dst_Paloverde_A_mat.mtl,BushMedium,0.25,1.85,1,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/nature/Veg_Trees/Trees_Desert/PaloVerde/jav_dst_paloverde_pick_f.cgf,Objects/nature/Veg_Trees/Trees_Desert/PaloVerde/JAV_Dst_Paloverde_A_mat.mtl,50,50,Bush,3.35,,,,
Bush_CanaryDatePalm_d,Objects/Nature/Veg_Trees/Trees_Desert/CanaryIslandDatePalm/jav_dst_canaryislanddatepalm_d.cgf,Objects/Nature/Veg_Trees/Trees_Desert/CanaryIslandDatePalm/JAV_Dst_CanaryIslandDatePalm_Leaves_A_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Jungle_Med,Stop_Foliage_Green_Jungle_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Trees/Trees_Desert/CanaryIslandDatePalm/jav_dst_canaryislanddatepalm_pick_d.cgf,Objects/Nature/Veg_Trees/Trees_Desert/CanaryIslandDatePalm/JAV_Dst_CanaryIslandDatePalm_Leaves_A_mat.mtl,100,100,Bush,4.75,,,,
Bush_CanaryDatePalm_e,Objects/Nature/Veg_Trees/Trees_Desert/CanaryIslandDatePalm/jav_dst_canaryislanddatepalm_e.cgf,Objects/Nature/Veg_Trees/Trees_Desert/CanaryIslandDatePalm/JAV_Dst_CanaryIslandDatePalm_Leaves_A_mat.mtl,BushLarge,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Jungle_Med,Stop_Foliage_Green_Jungle_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Trees/Trees_Desert/CanaryIslandDatePalm/jav_dst_canaryislanddatepalm_pick_e.cgf,Objects/Nature/Veg_Trees/Trees_Desert/CanaryIslandDatePalm/JAV_Dst_CanaryIslandDatePalm_Leaves_A_mat.mtl,75,75,Bush,3.75,,,,
Bush_CanaryDatePalm_f,Objects/Nature/Veg_Trees/Trees_Desert/CanaryIslandDatePalm/jav_dst_canaryislanddatepalm_f.cgf,Objects/Nature/Veg_Trees/Trees_Desert/CanaryIslandDatePalm/JAV_Dst_CanaryIslandDatePalm_Leaves_A_mat.mtl,BushMedium,0.15,1.85,1,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Jungle_Med,Stop_Foliage_Green_Jungle_Med,Gatherable_Bush.Demolish.Briar_Summer_A,Objects/Nature/Veg_Trees/Trees_Desert/CanaryIslandDatePalm/jav_dst_canaryislanddatepalm_pick_f.cgf,Objects/Nature/Veg_Trees/Trees_Desert/CanaryIslandDatePalm/JAV_Dst_CanaryIslandDatePalm_Leaves_A_mat.mtl,50,50,Bush,3.35,,,,
Silvermapletree_f,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_f.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_A,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_pick_f.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_mat.mtl,150,150,Bush,4.75,,,,
Silvermapletree_f_Fall01,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_f.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_Fall01_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_A,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_pick_f.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_Fall01_mat.mtl,150,150,Bush,4.75,,,,
Silvermapletree_f_Wint01,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_f.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_Wint01_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_A,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_pick_f.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_Wint01_mat.mtl,150,150,Bush,4.75,,,,
Silvermapletree_g,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_g.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_A,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_pick_g.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_mat.mtl,150,150,Bush,4.75,,,,
Silvermapletree_g_Fall01,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_g.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_Fall01_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_A,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_pick_g.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_Fall01_mat.mtl,150,150,Bush,4.75,,,,
Silvermapletree_g_Wint01,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_g.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_Wint01_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_A,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_pick_g.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_Wint01_mat.mtl,150,150,Bush,4.75,,,,
Silvermapletree_h,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_h.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_B,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_pick_h.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_mat.mtl,100,100,Bush,3.75,,,,
Silvermapletree_h_Fall01,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_h.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_Fall01_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_B,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_pick_h.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_Fall01_mat.mtl,100,100,Bush,3.75,,,,
Silvermapletree_h_Wint01,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_h.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_Wint01_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_B,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_pick_h.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_Wint01_mat.mtl,100,100,Bush,3.75,,,,
Silvermapletree_i,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_i.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_mat.mtl,BushMedium,0.15,1.85,1,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_C,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_pick_i.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_mat.mtl,75,75,Bush,3.35,,,,
Silvermapletree_i_Fall01,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_i.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_Fall01_mat.mtl,BushMedium,0.15,1.85,1,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_C,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_pick_i.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_Fall01_mat.mtl,75,75,Bush,3.35,,,,
Silvermapletree_i_Wint01,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_i.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_Wint01_mat.mtl,BushMedium,0.15,1.85,1,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.YellowRoot_Summer_C,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\jav_fst_silvermapletree_pick_i.cgf,Objects\Nature\Veg_Trees\Trees_Forest\SilverMaple\JAV_Fst_SilverMaple_A_Wint01_mat.mtl,75,75,Bush,3.35,,,,
Cordata_Shade_f,Objects\Nature\Veg_Trees\Trees_Super\cordatashade\sup_inv_cordata_shade_f.cgf,Objects\Nature\Veg_Trees\Trees_Super\cordatashade\sup_inv_cordatashadetree01_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Tropical_Med,Gatherable_Bush.Demolish.Sonoran_SeaBush_A,Objects/Nature/Veg_Trees/Trees_Super/cordatashade/sup_inv_cordata_shade_pick_f.cgf,Objects\Nature\Veg_Trees\Trees_Super\cordatashade\sup_inv_cordatashadetree01_mat.mtl,55,55,Bush,4.75,,,,
Cordata_Shade_g,Objects\Nature\Veg_Trees\Trees_Super\cordatashade\sup_inv_cordata_shade_g.cgf,Objects\Nature\Veg_Trees\Trees_Super\cordatashade\sup_inv_cordatashadetree01_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Tropical_Med,Gatherable_Bush.Demolish.Sonoran_SeaBush_A,Objects/Nature/Veg_Trees/Trees_Super/cordatashade/sup_inv_cordata_shade_pick_g.cgf,Objects\Nature\Veg_Trees\Trees_Super\cordatashade\sup_inv_cordatashadetree01_mat.mtl,45,45,Bush,3.75,,,,
Hostasporebush_a,Objects\Nature\veg_bushes\Bushes_Super\hostasporebush\sup_inv_hostasporebush_a.cgf,Objects\Nature\veg_bushes\bushes_super\hostasporebush\sup_inv_hostasporebush_mat.mtl,BushLarge,1,3.25,2.3,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Hosta_SporeBush_A,Objects/Nature/veg_bushes/Bushes_Super/hostasporebush/sup_inv_hostasporebush_pick_a.cgf,Objects\Nature\veg_bushes\bushes_super\hostasporebush\sup_inv_hostasporebush_mat.mtl,100,100,Bush,4.75,,,,
Hostasporebush_b,Objects\Nature\veg_bushes\Bushes_Super\hostasporebush\sup_inv_hostasporebush_b.cgf,Objects\Nature\veg_bushes\bushes_super\hostasporebush\sup_inv_hostasporebush_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Hosta_SporeBush_A,Objects/Nature/veg_bushes/Bushes_Super/hostasporebush/sup_inv_hostasporebush_pick_b.cgf,Objects\Nature\veg_bushes\bushes_super\hostasporebush\sup_inv_hostasporebush_mat.mtl,75,75,Bush,3.75,,,,
Hostasporebush_c,Objects\Nature\veg_bushes\Bushes_Super\hostasporebush\sup_inv_hostasporebush_c.cgf,Objects\Nature\veg_bushes\bushes_super\hostasporebush\sup_inv_hostasporebush_mat.mtl,BushSmall,0.15,1.85,1,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Tropical_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Hosta_SporeBush_A,Objects/Nature/veg_bushes/Bushes_Super/hostasporebush/sup_inv_hostasporebush_pick_c.cgf,Objects\Nature\veg_bushes\bushes_super\hostasporebush\sup_inv_hostasporebush_mat.mtl,50,50,Bush,3.35,,,,
Corpusporebush_a,Objects\Nature\veg_bushes\Bushes_Super\corpusporebush\sup_inv_corpusporebush_a.cgf,Objects\Nature\veg_bushes\bushes_super\corpusporebush\sup_inv_corpusporebush_mat.mtl,BushLarge,0.65,3,1.5,gath_bush_leaves_big,Play_Gather_Bush_Lrg,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Corpuspore_Bush_A,Objects/Nature/veg_bushes/Bushes_Super/corpusporebush/sup_inv_corpusporebush_pick_a.cgf,Objects\Nature\veg_bushes\bushes_super\corpusporebush\sup_inv_corpusporebush_mat.mtl,100,100,Bush,4.5,,,,
Corpusporebush_b,Objects\Nature\veg_bushes\Bushes_Super\corpusporebush\sup_inv_corpusporebush_b.cgf,Objects\Nature\veg_bushes\bushes_super\corpusporebush\sup_inv_corpusporebush_mat.mtl,BushMedium,0.5,2.25,1.25,gath_bush_leaves_med,Play_Gather_Bush_Med,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Corpuspore_Bush_A,Objects/Nature/veg_bushes/Bushes_Super/corpusporebush/sup_inv_corpusporebush_pick_b.cgf,Objects\Nature\veg_bushes\bushes_super\corpusporebush\sup_inv_corpusporebush_mat.mtl,75,75,Bush,3.75,,,,
Corpusporebush_c,Objects\Nature\veg_bushes\Bushes_Super\corpusporebush\sup_inv_corpusporebush_c.cgf,Objects\Nature\veg_bushes\bushes_super\corpusporebush\sup_inv_corpusporebush_mat.mtl,BushSmall,0.25,1.85,0.75,gath_bush_leaves_small,Play_Gather_Bush_Sml,Play_Foliage_Green_Med,Stop_Foliage_Green_Med,Gatherable_Bush.Demolish.Corpuspore_Bush_A,Objects/Nature/veg_bushes/Bushes_Super/corpusporebush/sup_inv_corpusporebush_pick_c.cgf,Objects\Nature\veg_bushes\bushes_super\corpusporebush\sup_inv_corpusporebush_mat.mtl,50,50,Bush,3.35,,,,
