TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticTaskPinZPosOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
FM_0203_leg_A_task,TaskKillContribution,,,8,,,,,true,,lumbermill_40202,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0203_leg_B_task,TaskKillContribution,,,4,,,,,true,,abandoned_village_40258,,,true,,,,,,,,,,Haunted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0203_leg_C_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40257,,,true,,,,,,,,,,Anguished,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0204_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0204_tasks_first_container,M_ReturnToGiver,,,
FM_0204_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0204_leg_A_task,FM_0204_leg_B_task,FM_0204_leg_C_task,,
FM_0204_leg_A_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40260,,,true,,,,,,,,,,Pirate,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0204_leg_B_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40261,,,true,,,,,,,,,,Anointed,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0204_leg_C_task,TaskKillContribution,,,6,,,,,true,,abandoned_village_40262,,,true,,,,,,,,,,Anointed,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0205_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0205_tasks_first_container,M_ReturnToGiver,,,
FM_0205_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0205_leg_A_task,FM_0205_leg_B_task,FM_0205_leg_C_task,,
FM_0205_leg_A_task,TaskKillContribution,,,6,,,,,true,,abandoned_village_40263,,,true,,,,,,,,,,Anointed,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0205_leg_B_task,TaskKillContribution,,,4,,,,,true,,abandoned_village_40264,,,true,,,,,,,,,,Anointed,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0205_leg_C_task,TaskKillContribution,,,1,,,,,true,,graveyard_40327,,,true,,,,,,,,,,Undead_GraveDigger_Named_02,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0206_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0206_tasks_first_container,M_ReturnToGiver,,,
FM_0206_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0206_leg_A_task,FM_0206_leg_B_task,FM_0206_leg_C_task,,
FM_0206_leg_A_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40257,,,true,,,,,,,,,,Anguished,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0206_leg_B_task,TaskKillContribution,,,3,,,,,true,,abandoned_village_40258,,,true,,,,,,,,,,Haunted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0206_leg_C_task,TaskKillContribution,,,3,,,,,true,,abandoned_village_40259,,,true,,,,,,,,,,Haunted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0207_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0207_tasks_first_container,M_ReturnToGiver,,,
FM_0207_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0207_leg_A_task,FM_0207_leg_B_task,FM_0207_leg_C_task,,
FM_0207_leg_A_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40249,,,true,,,,,,,,,,Mindstruck,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0207_leg_B_task,TaskKillContribution,,,8,,,,,true,,abandoned_farm_village_40251,,,true,,,,,,,,,,Mindstruck,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0207_leg_C_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40252,,,true,,,,,,,,,,Mindstruck,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0208_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0208_tasks_first_container,M_ReturnToGiver,,,
FM_0208_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0208_leg_A_task,FM_0208_leg_B_task,FM_0208_leg_C_task,,
FM_0208_leg_A_task,TaskKillContribution,,,5,,,,,true,,abandoned_village_40250,,,true,,,,,,,,,,Haunted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0208_leg_B_task,TaskKillContribution,,,5,,,,,true,,abandoned_village_40249,,,true,,,,,,,,,,Mindstruck,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0208_leg_C_task,TaskKillContribution,,,5,,,,,true,,abandoned_village_40252,,,true,,,,,,,,,,Mindstruck,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0209_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0209_tasks_first_container,M_ReturnToGiver,,,
FM_0209_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0209_leg_A_task,FM_0209_leg_B_task,FM_0209_leg_C_task,,
FM_0209_leg_A_task,TaskKillContribution,,,8,,,,,true,,cave_40229,,,true,,,,,,,,,,Bronzeroot,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0209_leg_B_task,TaskKillContribution,,,6,,,,,true,,cave_40248,,,true,,,,,,,,,,Bronzeroot,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0209_leg_C_task,TaskKillContribution,,,8,,,,,true,,green_defile_40268,,,true,,,,,,,,,,Bronzeroot,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0210_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_0210_tasks_first_container,M_ReturnToGiver,,,
FM_0210_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_0210_leg_A_task,FM_0210_leg_B_task,FM_0210_leg_C_task,,
FM_0210_leg_A_task,TaskKillContribution,,,8,,,,,true,,corrupted_camp_40335,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0210_leg_B_task,TaskKillContribution,,,8,,,,,true,,mine_40306,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_0210_leg_C_task,TaskKillContribution,,,8,,,,,true,,corrupted_camp_40336,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0201_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0201_tasks_first_container,M_ReturnToGiver,,,
FM_S_0201_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0201_leg_A_task,FM_S_0201_leg_B_task,FM_S_0201_leg_C_task,,
FM_S_0201_leg_A_task,TaskKillContribution,,,5,,,,,true,,abandoned_village_40254,,,true,,,,,,,,,,Haunted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0201_leg_B_task,TaskKillContribution,,,6,,,,,true,,abandoned_village_40328,,,true,,,,,,,,,,Haunted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0201_leg_C_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40310,,,true,,,,,,,,,,Nightmare,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0202_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0202_tasks_first_container,M_ReturnToGiver,,,
FM_S_0202_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0202_leg_A_task,FM_S_0202_leg_B_task,FM_S_0202_leg_C_task,,
FM_S_0202_leg_A_task,TaskKillContribution,,,6,,,,,true,,abandoned_village_40256,,,true,,,,,,,,,,Haunted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0202_leg_B_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40260,,,true,,,,,,,,,,Pirate,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0202_leg_C_task,TaskKillContribution,,,8,,,,,true,,lumbermill_40202,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0203_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0203_tasks_first_container,M_ReturnToGiver,,,
FM_S_0203_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0203_leg_A_task,FM_S_0203_leg_B_task,FM_S_0203_leg_C_task,,
FM_S_0203_leg_A_task,TaskKillContribution,,,8,,,,,true,,lumbermill_40202,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0203_leg_B_task,TaskKillContribution,,,4,,,,,true,,abandoned_village_40258,,,true,,,,,,,,,,Haunted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0203_leg_C_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40257,,,true,,,,,,,,,,Anguished,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0204_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0204_tasks_first_container,M_ReturnToGiver,,,
FM_S_0204_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0204_leg_A_task,FM_S_0204_leg_B_task,FM_S_0204_leg_C_task,,
FM_S_0204_leg_A_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40260,,,true,,,,,,,,,,Pirate,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0204_leg_B_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40261,,,true,,,,,,,,,,Anointed,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0204_leg_C_task,TaskKillContribution,,,6,,,,,true,,abandoned_village_40262,,,true,,,,,,,,,,Anointed,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0205_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0205_tasks_first_container,M_ReturnToGiver,,,
FM_S_0205_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0205_leg_A_task,FM_S_0205_leg_B_task,FM_S_0205_leg_C_task,,
FM_S_0205_leg_A_task,TaskKillContribution,,,6,,,,,true,,abandoned_village_40263,,,true,,,,,,,,,,Anointed,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0205_leg_B_task,TaskKillContribution,,,4,,,,,true,,abandoned_village_40264,,,true,,,,,,,,,,Anointed,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0205_leg_C_task,TaskKillContribution,,,1,,,,,true,,graveyard_40327,,,true,,,,,,,,,,Undead_GraveDigger_Named_02,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0206_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0206_tasks_first_container,M_ReturnToGiver,,,
FM_S_0206_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0206_leg_A_task,FM_S_0206_leg_B_task,FM_S_0206_leg_C_task,,
FM_S_0206_leg_A_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40257,,,true,,,,,,,,,,Anguished,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0206_leg_B_task,TaskKillContribution,,,3,,,,,true,,abandoned_village_40258,,,true,,,,,,,,,,Haunted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0206_leg_C_task,TaskKillContribution,,,3,,,,,true,,abandoned_village_40259,,,true,,,,,,,,,,Haunted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0207_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0207_tasks_first_container,M_ReturnToGiver,,,
FM_S_0207_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0207_leg_A_task,FM_S_0207_leg_B_task,FM_S_0207_leg_C_task,,
FM_S_0207_leg_A_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40249,,,true,,,,,,,,,,Mindstruck,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0207_leg_B_task,TaskKillContribution,,,8,,,,,true,,abandoned_farm_village_40251,,,true,,,,,,,,,,Mindstruck,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0207_leg_C_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40252,,,true,,,,,,,,,,Mindstruck,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0208_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0208_tasks_first_container,M_ReturnToGiver,,,
FM_S_0208_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0208_leg_A_task,FM_S_0208_leg_B_task,FM_S_0208_leg_C_task,,
FM_S_0208_leg_A_task,TaskKillContribution,,,5,,,,,true,,abandoned_village_40250,,,true,,,,,,,,,,Haunted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0208_leg_B_task,TaskKillContribution,,,5,,,,,true,,abandoned_village_40249,,,true,,,,,,,,,,Mindstruck,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0208_leg_C_task,TaskKillContribution,,,5,,,,,true,,abandoned_village_40252,,,true,,,,,,,,,,Mindstruck,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0209_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0209_tasks_first_container,M_ReturnToGiver,,,
FM_S_0209_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0209_leg_A_task,FM_S_0209_leg_B_task,FM_S_0209_leg_C_task,,
FM_S_0209_leg_A_task,TaskKillContribution,,,8,,,,,true,,cave_40229,,,true,,,,,,,,,,Bronzeroot,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0209_leg_B_task,TaskKillContribution,,,6,,,,,true,,cave_40248,,,true,,,,,,,,,,Bronzeroot,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0209_leg_C_task,TaskKillContribution,,,8,,,,,true,,green_defile_40268,,,true,,,,,,,,,,Bronzeroot,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0210_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_0210_tasks_first_container,M_ReturnToGiver,,,
FM_S_0210_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0210_leg_A_task,FM_S_0210_leg_B_task,FM_S_0210_leg_C_task,,
FM_S_0210_leg_A_task,TaskKillContribution,,,8,,,,,true,,corrupted_camp_40335,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0210_leg_B_task,TaskKillContribution,,,8,,,,,true,,mine_40306,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0210_leg_C_task,TaskKillContribution,,,8,,,,,true,,corrupted_camp_40336,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0201_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0201_tasks_first_container,M_ReturnToGiver,,,
FM_C_0201_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0201_leg_A_task,FM_C_0201_leg_B_task,FM_C_0201_leg_C_task,,
FM_C_0201_leg_A_task,TaskKillContribution,,,5,,,,,true,,abandoned_village_40254,,,true,,,,,,,,,,Haunted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0201_leg_B_task,TaskKillContribution,,,6,,,,,true,,abandoned_village_40328,,,true,,,,,,,,,,Haunted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0201_leg_C_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40310,,,true,,,,,,,,,,Nightmare,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0202_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0202_tasks_first_container,M_ReturnToGiver,,,
FM_C_0202_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0202_leg_A_task,FM_C_0202_leg_B_task,FM_C_0202_leg_C_task,,
FM_C_0202_leg_A_task,TaskKillContribution,,,6,,,,,true,,abandoned_village_40256,,,true,,,,,,,,,,Haunted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0202_leg_B_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40260,,,true,,,,,,,,,,Pirate,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0202_leg_C_task,TaskKillContribution,,,8,,,,,true,,lumbermill_40202,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0203_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0203_tasks_first_container,M_ReturnToGiver,,,
FM_C_0203_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0203_leg_A_task,FM_C_0203_leg_B_task,FM_C_0203_leg_C_task,,
FM_C_0203_leg_A_task,TaskKillContribution,,,8,,,,,true,,lumbermill_40202,,,true,,,,,,,,,,Corrupted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0203_leg_B_task,TaskKillContribution,,,4,,,,,true,,abandoned_village_40258,,,true,,,,,,,,,,Haunted,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0203_leg_C_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40257,,,true,,,,,,,,,,Anguished,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0204_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0204_tasks_first_container,M_ReturnToGiver,,,
FM_C_0204_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0204_leg_A_task,FM_C_0204_leg_B_task,FM_C_0204_leg_C_task,,
FM_C_0204_leg_A_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40260,,,true,,,,,,,,,,Pirate,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0204_leg_B_task,TaskKillContribution,,,8,,,,,true,,abandoned_village_40261,,,true,,,,,,,,,,Anointed,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0204_leg_C_task,TaskKillContribution,,,6,,,,,true,,abandoned_village_40262,,,true,,,,,,,,,,Anointed,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0205_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0205_tasks_first_container,M_ReturnToGiver,,,
FM_C_0205_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0205_leg_A_task,FM_C_0205_leg_B_task,FM_C_0205_leg_C_task,,
FM_C_0205_leg_A_task,TaskKillContribution,,,6,,,,,true,,abandoned_village_40263,,,true,,,,,,,,,,Anointed,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0205_leg_B_task,TaskKillContribution,,,4,,,,,true,,abandoned_village_40264,,,true,,,,,,,,,,Anointed,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
