GatherableID,DisplayName,GatheringAction,GatheringType,FinalLootTable,LootTableDefaultMaterial,MinRespawnRate,MaxRespawnRate,Tradeskill,RequiredTradeskillLevel,DepletedGatherableID,BaseGatherTime,WaitForImpact,Restriction,AlignGatherer,GameEventID,ItemRestrictionId,ItemRestrictionQuantity,ResetGatherTimeOnEndInteraction,IsLootContainer,IsDynamicPoiTarget,RequireLootItems,IconTypeUnlock,IgnoreObstructions,RequireControllingFaction,AddedStatusEffect,RequiredStatusEffect,ConsumedStatusEffect,NumRequiredToGather
Hotspot_Secret_74,@Hotspot_Secret_74_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_75,@Hotspot_Secret_75_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_76,@Hotspot_Secret_76_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_77,@Hotspot_Secret_77_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_78,@Hotspot_Secret_78_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Hotspot_Secret_79,@Hotspot_Secret_79_DisplayName,None,Fishing,Empty,,2700,5400,Fishing,,,10,false,NoToolNecessary,false,,,,,false,,,,,,,,,
OutpostRush_Bear,@Bear_DisplayName,Dressing,Dressing,OutpostRush_Bear,,240,240,Skinning,0,,50,false,ToolRequired,true,Gather_SkinningT2,,,,false,,,,,,,,,
OutpostRush_TreeHuge,@TreeHuge_Outpost_DisplayName,Chopping,Chopping,OutpostRush_TreeHuge,,85,95,Logging,0,,120,true,ToolRequired,true,Gather_LoggingT2,,,,false,,,,,,,,,
OutpostRush_TreeLarge,@TreeLarge_Outpost_DisplayName,Chopping,Chopping,OutpostRush_TreeLarge,,70,80,Logging,0,,95,true,ToolRequired,true,Gather_LoggingT2,,,,false,,,,,,,,,
OutpostRush_TreeMedium,@TreeMedium_Outpost_DisplayName,Chopping,Chopping,OutpostRush_TreeMedium,,54,66,Logging,0,,70,true,ToolRequired,true,Gather_LoggingT2,,,,false,,,,,,,,,
OutpostRush_TreeSmall,@TreeSmall_Outpost_DisplayName,Chopping,Chopping,OutpostRush_TreeSmall,,54,66,Logging,0,,45,true,ToolRequired,true,Gather_LoggingT2,,,,false,,,,,,,,,
OutpostRush_TreeTiny,@TreeTiny_Outpost_DisplayName,Chopping,Chopping,OutpostRush_TreeTiny,,54,66,Logging,0,,20,true,ToolRequired,true,Gather_LoggingT2,,,,false,,,,,,,,,
OutpostRush_OreVeinSmall,@OreVeinSmall_Outpost_DisplayName,Mining,Mining,OutpostRush_OreVeinSmall,,85,95,Mining,0,,30,true,ToolRequired,true,Gather_MiningT2,,,,false,,,,,,,,,
OutpostRush_OreVeinMedium,@OreVeinMedium_Outpost_DisplayName,Mining,Mining,OutpostRush_OreVeinMedium,,114,126,Mining,0,,60,true,ToolRequired,true,Gather_MiningT2,,,,false,,,,,,,,,
OutpostRush_OreVeinLarge,@OreVeinLarge_Outpost_DisplayName,Mining,Mining,OutpostRush_OreVeinLarge,,130,140,Mining,0,,90,true,ToolRequired,true,Gather_MiningT2,,,,false,,,,,,,,,
OutpostRush_Wolf,@Wolf_DisplayName,Dressing,Dressing,OutpostRush_Wolf,,54,66,Skinning,0,,45,false,ToolRequired,true,Gather_SkinningT2,,,,false,,,,,,,,,
OutpostRush_WolfAlpha,@Wolf_DisplayName,Dressing,Dressing,OutpostRush_WolfAlpha,,70,80,Skinning,0,,70,false,ToolRequired,true,Gather_SkinningT2,,,,false,,,,,,,,,
OutpostRush_Withered,@Risen_DisplayName,None,None,OutpostRush_Lost_Medium,,54,66,None,0,,3,false,ToolOptional,true,,,,,false,,,,,,,,,
OutpostRush_Dryad,@Risen_DisplayName,None,None,OutpostRush_Dryad_Medium,,54,66,None,0,,3,false,ToolOptional,true,,,,,false,,,,,,,,,
AzothWater,@AzothWater_Displayname,None,None,AzothWaterSpring,,630,1020,None,0,,3,false,NoToolNecessary,false,,,,,false,,,,,,,,,
AmrineDungeon_HallowedCandle,@dungeon_amrine_interact_hallowed_candle,Handcrafting,None,06_HallowedCandle,,3600,3600,None,,,10,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
AmrineDungeon_SpectralShrine,@dungeon_amrine_interact_spectral_shrine,Dressing,None,Empty,,3600,3600,None,,,1,false,ItemRequired,true,,CraterKey1,1,true,false,,,,,,,,,
Dungeon_AzothSeal,@AzothSeal_DisplayName,AzothStaffLow,AzothStaff,Empty,,60480,86400,AzothStaff,0,,15,false,ToolRequired,false,Gather3,,,,false,,,1,,,,,,
PressurePlate_Ancient,@PressurePlate_Ancient_DisplayName,None,None,Empty,,1,1.1,None,0,,0.1,false,NoToolNecessary,false,,,,,false,,,,,,,,,
DefendObject_TestEncounter,DefendObject_Encounter,None,None,QuestInteractable,,200,300,None,,,4,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
DungeonReekwater_AzothPool,@dungeon_reekwater_interact_azoth_pool,LootContainer,None,Empty,,60480,60480,None,0,,1,false,NoToolNecessary,true,,,,true,true,,,,,,,,,
Dungeon_Reekwater_Teleporter,@dungeon_reekwater_interact_teleporter,None,None,Empty,,3600,3600,None,0,,3,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
Dungeon_Reekwater_Gate,@dungeon_reekwater_interact_gate,AzothStaffLow,None,Empty,,1,1.1,None,0,,0.1,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
Dungeon_Reekwater_Ancient_Device,@dungeon_reekwater_ancient_device,None,None,Empty,,3600,3600,None,0,,3,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
Dungeon_Reekwater_Monster_Closet,@dungeon_reekwater_monster_closet,AzothStaffLow,AzothStaff,Empty,,60480,86400,AzothStaff,0,,15,false,ToolRequired,false,Gather3,,,true,false,,,,true,,,,,
Dungeon_Reekwater_Ancient_Guardian Heart,@dungeon_reekwater_ancient_guardian_heart,Handcrafting,None,Empty,,86400,86400,None,0,,5,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
Dungeon_Reekwater_TorsoBoss_ArcaneOrb,,None,None,,,1,1.1,None,,,0.1,false,NoToolNecessary,false,,,,,false,,,,,,AI_Torso_Boss_ArcaneOrb,,,
Dungeon_Reekwater_TorsoBoss_ArcaneConduit,,None,None,,,1,1.1,None,,,0.1,false,NoToolNecessary,false,,,,true,false,,,,,,,AI_Torso_Boss_ArcaneOrb,AI_Torso_Boss_ArcaneOrb,
Dungeon_Reekwater_Naga_ArcaneConduit,@dungeon_reekwater_naga_arcaneconduit,Dressing,None,,,86400,86400,None,,,0.1,false,NoToolNecessary,false,,,,,false,,,,,,,,,
Dungeon_CutlassKeys00_PirateBooty,@dungeon_cutlasskeys00_interact_pirate_booty,None,None,Empty,,3600,3600,None,0,0,10,false,NoToolNecessary,false,,,1,true,false,,,,,,,,,
Dungeon_CutlassKeys00_GunpowderCask,@Dungeon_CutlassKeys00_GunpowderCask,None,None,Empty,,86400,86400,None,,,10,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
DungeonRestlessShores_MinorMonolith,@DungeonRestlessShores_MinorMonolith,AzothStaffLow,AzothStaff,Empty,,64000,64001,AzothStaff,0,,10,false,ToolRequired,false,,,,,false,,,,true,,,,,3
DungeonEdengrove_ConcentratedBlight,@DungeonEdengrove_Interact_ConcentratedBlight,Mining,Mining,DungeonEdengrove_ConcentratedBlight,,30,60,Mining,0,,15,false,ToolRequired,true,,,,true,false,,,,,,,,,
DungeonEdengrove_ImbuedShrine,@DungeonEdengrove_Interact_ImbuedShrine,Handcrafting,None,DungeonEdengrove_AzothSeed,,120,121,None,,,2,false,ItemRequired,true,,DungeonEdengrove_ConcentratedBlight,1,true,false,,,,,,,,,
DungeonEdengrove_AzothSapling,@DungeonEdengrove_AzothSapling,Cutting,Cutting,DungeonEdengrove_AzothSaplingBranch,,64000,64002,Harvesting,0,,15,false,ToolRequired,true,,,,true,false,,,,,,,,,
DungeonEdengrove_ImbuedFont,@DungeonEdengrove_Interact_ImbuedFont,None,None,Empty,,64000,64002,None,,,2,false,ItemRequired,true,,DungeonEdengrove_AzothSeed,1,true,false,,,,,,,,,
DungeonEdengrove_PurifyingFlame,@DungeonEdengrove_Interact_PurifyingFlame,None,None,Empty,,64000,64002,None,,,2,false,ItemRequired,true,,DungeonEdengrove_AzothSaplingBranch,1,true,false,,,,,,,,,
DungeonEdengrove_PurifyingFlame_Get,@DungeonEdengrove_Interact_PurifyingFlame,AzothStaffLow,AzothStaff,Empty,,10,12,AzothStaff,0,,4,false,ItemRequired,true,,,,true,false,,,,,,Dungeon_PurifyingFlame,,,
DungeonEdengrove_PurifyingFlame_Deposit,@DungeonEdengrove_Interact_PurifyingFlame,AzothStaffLow,AzothStaff,Empty,,64000,64002,AzothStaff,0,,4,false,ItemRequired,true,,,,true,false,,,,,,,Dungeon_PurifyingFlame,Dungeon_PurifyingFlame,
DungeonEdengrove_PurifyingFlame_BlightWall,@DungeonEdengrove_Interact_PurifyingFlame,AzothStaffHigh,AzothStaff,Empty,,64000,64002,AzothStaff,0,,4,false,ItemRequired,true,,,,true,false,,,,,,,Dungeon_PurifyingFlame,,
DungeonEdengrove_BlightWall,@DungeonEdengrove_Interact_PurifyingFlame,AzothStaffLow,AzothStaff,Empty,,64000,64002,AzothStaff,0,,4,false,ItemRequired,true,,,,true,false,,,,,,,,,
Dungeon_Ancient_Artifact,@AzothSeal_DisplayName,AzothStaffLow,AzothStaff,Empty,,60480,86400,AzothStaff,0,,15,false,ToolRequired,false,,,,,false,,,1,,,,,,3
1655_0201_Table_01,@1655_0201_Table_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1655_0201_Table_Interact,,,false,true,,,,,,,,,
1655_0201_Table_02,@1655_0201_Table_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1655_0201_Table_Interact,,,false,true,,,,,,,,,
1655_0201_Table_03,@1655_0201_Table_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1655_0201_Table_Interact,,,false,true,,,,,,,,,
1655_0201_Table_04,@1655_0201_Table_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1655_0201_Table_Interact,,,false,true,,,,,,,,,
1655_0201_Table_05,@1655_0201_Table_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1655_0201_Table_Interact,,,false,true,,,,,,,,,
1656_0101_Report,@1656_0101_Report_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1656_0101_Report_Interact,,,false,true,,,,,,,,,
1656_0101_Report_01,@1656_0101_Report_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1656_0101_Report_01_Interact,,,false,true,,,,,,,,,
1656_0101_Report_02,@1656_0101_Report_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1656_0101_Report_02_Interact,,,false,true,,,,,,,,,
1656_0101_Report_03,@1656_0101_Report_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1656_0101_Report_03_Interact,,,false,true,,,,,,,,,
1656_0101_Report_04,@1656_0101_Report_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1656_0101_Report_04_Interact,,,false,true,,,,,,,,,
1656_0401_Tent_01,@1656_0401_Tent_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1656_0401_Tent_Interact_01,,,false,true,,,,,,,,,
1656_0401_Tent_02,@1656_0401_Tent_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1656_0401_Tent_Interact_02,,,false,true,,,,,,,,,
1656_0401_Tent_03,@1656_0401_Tent_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1656_0401_Tent_Interact_03,,,false,true,,,,,,,,,
1650_0301_Tomb,@1650_0301_Tomb_DisplayName,LootContainer,None,Empty,,120,121,None,,,5,false,NoToolNecessary,true,1650_0301_Tomb_Interact,,,false,false,,,,,,,,,
1650_0101_Idol,@1650_0101_Idol_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,1650_0101_Idol_Interact,,,false,true,,,,,,,,,
1602_0101_Note,@1602_0101_Note_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,1602_0101_Note_Interact,,,false,true,,,,,,,,,
1602_0101_Tablet,@1602_0101_Tablet_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,1602_0101_Tablet_Interact,,,false,true,,,,,,,,,
1656_0201_Supplies_01,@1656_0201_Supplies_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1656_0201_Supplies_Interact,,,false,true,,,,,,,,,
1656_0201_Supplies_02,@1656_0201_Supplies_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1656_0201_Supplies_Interact,,,false,true,,,,,,,,,
1656_0201_Supplies_03,@1656_0201_Supplies_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1656_0201_Supplies_Interact,,,false,true,,,,,,,,,
1656_0201_Supplies_04,@1656_0201_Supplies_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1656_0201_Supplies_Interact,,,false,true,,,,,,,,,
1656_0401_Banner,@1656_0401_Banner_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1656_0401_Banner_Interact,,,false,true,,,,,,,,,
1602_0301_Forge,@1602_0301_Forge_DisplayName,LootContainer,None,Empty,,240,241,None,,,2,false,ItemRequired,true,1602_0301_Forge_Interact,1651_0301_SymphDecoder,,false,true,,,,,,,,,
1655_0301_Launcher_01,@1655_0301_Launcher_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1655_0301_Launcher_Interact,,,false,true,,,,,,,,,
1655_0301_Launcher_02,@1655_0301_Launcher_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1655_0301_Launcher_Interact,,,false,true,,,,,,,,,
1655_0301_Launcher_03,@1655_0301_Launcher_DisplayName,LootContainer,None,Empty,,200,300,None,,,2,false,NoToolNecessary,true,1655_0301_Launcher_Interact,,,false,true,,,,,,,,,
WaterPlant_Dungeon,@WaterPlant_DisplayName,Cutting,Cutting,Water_Plant,,7200,7201,Harvesting,30,,20,true,ToolRequired,true,Gather_HarvestingT6,,,,false,,,Alchemy1,,,,,,
SoulStone_Dungeon,@SoulStone_DisplayName,Mining,Mining,Soul_Stone,,7200,7201,Mining,50,,20,true,ToolRequired,true,Gather_MiningT7,,,,false,,,Alchemy2,,,,,,
SilverMedium_Dungeon,@SilverMedium_DisplayName,Mining,Mining,Silver_Medium,,7200,7201,Mining,10,,25,true,ToolRequired,true,Gather_MiningT5,,,,false,,,Silver,,,,,,
SilverLarge_Dungeon,@SilverLarge_DisplayName,Mining,Mining,Silver_Large,,7200,7201,Mining,10,,35,true,ToolRequired,true,Gather_MiningT6,,,,false,,,Silver,,,,,,
DungeonRestlessShores_SprigganLock_1,@dungeon_restlessshores_interact_sprigganlock_1,Handcrafting,None,Empty,,64000,64000,None,,,1,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
DungeonRestlessShores_SprigganLock_2,@dungeon_restlessshores_interact_sprigganlock_2,Handcrafting,None,Empty,,64000,64000,None,,,1,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
DungeonRestlessShores_SprigganLock_3,@dungeon_restlessshores_interact_sprigganlock_3,Handcrafting,None,Empty,,64000,64000,None,,,1,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
DungeonRestlessShores_SprigganLock_Key1,@dungeon_restlessshores_interact_sprigganlock_key1,Handcrafting,None,Empty,,64000,64000,None,,,1,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
DungeonRestlessShores_SprigganLock_Key2,@dungeon_restlessshores_interact_sprigganlock_key2,Handcrafting,None,Empty,,64000,64000,None,,,1,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
DungeonRestlessShores_SprigganLock_Key3,@dungeon_restlessshores_interact_sprigganlock_key3,Handcrafting,None,Empty,,64000,64000,None,,,1,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
DungeonRestlessShores_SprigganShrine,@dungeon_restlessshores_interact_sprigganshrine,Handcrafting,None,Empty,,64000,64000,None,,,1,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
DungeonEbonscale_PowderKeg,@DungeonEbonscale_Interact_PowderKeg,None,None,Empty,,64000,64002,None,,,2,false,NoToolNecessary,false,,,,true,false,,,,,,,,,
DungeonEbonscale_Gate,@DungeonEbonscale_Interact_Gate,Handcrafting,None,Empty,,64000,64002,None,,,0.1,false,NoToolNecessary,false,,,,true,false,,,,,,,,,
DungeonEbonscale_Rockets,@DungeonEbonscale_Interact_Rockets,None,None,Empty,,64000,64002,None,,,2,false,NoToolNecessary,false,,,,true,false,,,,,,,,,
Dungeon_CaveIn_Large200,@dungeon_cavein_large_200,Mining,Mining,BoulderFinishLarge,,64000,64000,Mining,200,,35,true,ToolRequired,true,,,,,false,,,,,,,,,
Dungeon_CaveIn_Medium200,@dungeon_cavein_medium_200,Mining,Mining,BoulderFinishMedium,,64000,64000,Mining,200,,35,true,ToolRequired,true,,,,,false,,,,,,,,,
Dungeon_CaveIn_Large150,@dungeon_cavein_large_150,Mining,Mining,BoulderFinishLarge,,64000,64000,Mining,150,,30,true,ToolRequired,true,,,,,false,,,,,,,,,
Dungeon_CaveIn_Medium150,@dungeon_cavein_medium_150,Mining,Mining,BoulderFinishLarge,,64000,64000,Mining,150,,30,true,ToolRequired,true,,,,,false,,,,,,,,,
TownCart,@TownCart_DisplayName,Handcrafting,None,Empty,,86400,86400,None,0,,3,false,NoToolNecessary,false,,,,,true,,,,,true,,,,
DungeonEverfall00_AzothShrine,@dungeon_everfall00_azothshrine,Handcrafting,None,DungeonEverfall00_BlessedObeliskKey,,5,5,None,,,1,false,ItemRequired,true,,DungeonEverfall00_ObeliskKey,1,true,false,,,,,,,,,
DungeonEverfall00_LockBossDoor,@dungeon_everfall00_lockbossdoor,Handcrafting,None,Empty,,64000,64000,None,,,1,false,ItemRequired,true,,DungeonEverfall00_BlessedObeliskKey,1,true,false,,,,,,,,,
DungeonEverfall00_ShrinePylon,@dungeon_everfall00_shrinepylon,Handcrafting,None,Empty,,64000,64000,None,,,1,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
DungeonEverfall00_ArcaneStatusEffect,@dungeon_everfall00_arcanestatuseffect,AzothStaffLow,AzothStaff,Empty,,180,180,AzothStaff,0,,0.25,false,ItemRequired,true,,,,true,false,,,,,,Dungeon_ArcaneBarrierProtection,,,
DungeonEverfall00_ChestObeliskKey,@dungeon_everfall00_chestobeliskkey,Handcrafting,None,DungeonEverfall00_ObeliskKey,,64000,64000,None,,,1,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
Dungeon_Corruption_Fragment,@dungeon_corruption_fragment,Handcrafting,None,Empty,,64000,64002,None,,,2,false,NoToolNecessary,false,,,,true,false,,,,,,,,,
DungeonRestlessShores01_ChestKey,@dungeon_restlessshores_interact_chestkey,Handcrafting,None,DungeonRestlessShores01_ChestKey,,64000,64000,None,,,1,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
DungeonRestlessShores01_CorruptShrine,@dungeon_restlessshores_interact_corruptshrine,Handcrafting,None,Empty,,64000,64000,None,,,1,false,ItemRequired,true,,DungeonRestlessShores01_ChestKey,1,true,false,,,,,,,,,
1333_UpperStoneRubble_00,@1333_UppersStoneRubble_interact,None,None,Empty,,200,300,None,,,5,false,NoToolNecessary,true,1333_UpperStoneRubble_interact_success,,,true,true,,,,,,,,,
1333_StoneRubble_00,@1333_StoneRubble_interact,None,None,Empty,,200,300,None,,,5,false,NoToolNecessary,true,1333_StoneRubble_interact_success,,,true,true,,,,,,,,,
0300_EpicWeapons_Periville,@0300_EpicWeapons_Periville_interact,None,None,Empty,,200,300,None,,,5,false,NoToolNecessary,true,0300_EpicWeapons_Periville_interact_success,,,true,true,,,,,,,,,
0300_EpicWeapons_Scorpius,@0300_EpicWeapons_Scorpius_interact,Handcrafting,None,Empty,,200,300,None,,,5,false,NoToolNecessary,true,0300_EpicWeapons_Scorpius_interact_success,,,true,true,,,,,,,,,
0300_EpicWeapons_Malevolence,@0300_EpicWeapons_Malevolence_interact,Etching,None,Empty,,200,300,None,,,3,false,NoToolNecessary,false,0300_EpicWeapons_Malevolence_interact_success,,,true,true,,,,,,,,,
0405_GlowingOre,@0405_GlowingOre,None,None,Empty,,200,300,None,,,5,false,NoToolNecessary,true,0405_GlowingOre_interact_success,,,true,true,,,,,,,,,
FM_1606_Altar,@FM_1606_Altar_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,FM_1606_Altar_Interact,,,false,true,,,,,,,,,
FM_1606_Altar_01,@FM_1606_Altar_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,FM_1606_Altar_Interact,,,false,true,,,,,,,,,
FM_1606_Altar_02,@FM_1606_Altar_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,FM_1606_Altar_Interact,,,false,true,,,,,,,,,
FM_1606_Altar_03,@FM_1606_Altar_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,FM_1606_Altar_Interact,,,false,true,,,,,,,,,
FM_1606_Altar_04,@FM_1606_Altar_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,FM_1606_Altar_Interact,,,false,true,,,,,,,,,
FM_1609_Water,@FM_1609_Water_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,FM_1609_Water_Interact,,,false,true,,,,,,,,,
FM_1611_Chest,@FM_1611_Chest_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,ItemRequired,true,FM_1611_Chest_Interact,FM_loot_item_1611_01,3,false,true,,,,,,,,,
FM_1612_Supplies,@FM_1612_Supplies_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,FM_1612_Supplies_Interact,,,false,true,,,,,,,,,
FM_1613_Schematic,@FM_1613_Schematic_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,FM_1613_Schematic_Interact,,,false,true,,,,,,,,,
FM_1615_Schematic,@FM_1615_Schematic_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,FM_1615_Schematic_Interact,,,false,true,,,,,,,,,
FM_1616_Schematic,@FM_1616_Schematic_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,FM_1616_Schematic_Interact,,,false,true,,,,,,,,,
FM_1617_Tomb,@FM_1617_Tomb_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,FM_1617_Tomb_Interact,,,false,false,,,,,,,,,
FM_1618_Dirt,@FM_1618_Dirt_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,FM_1618_Dirt_Interact,,,false,true,,,,,,,,,
FM_1619_Portal_01,@FM_1619_Portal_01_DisplayName,LootContainer,None,Empty,,120,121,None,,,1,false,NoToolNecessary,true,FM_1619_Portal_Interact,,,false,true,,,,,,,,,
FM_1619_Portal_02,@FM_1619_Portal_02_DisplayName,LootContainer,None,Empty,,120,121,None,,,1,false,NoToolNecessary,true,FM_1619_Portal_Interact,,,false,true,,,,,,,,,
FM_1619_Portal_03,@FM_1619_Portal_03_DisplayName,LootContainer,None,Empty,,120,121,None,,,1,false,NoToolNecessary,true,FM_1619_Portal_Interact,,,false,true,,,,,,,,,
FM_1619_Center,@FM_1619_Center_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,FM_1619_Center_Interact,,,false,false,,,,,,,,,
FM_1620_Tomb,@FM_1620_Tomb_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,FM_1620_Tomb_Interact,,,false,true,,,,,,,,,
FM_1622_Altar,@FM_1622_Altar_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,FM_1622_Altar_Interact,,,false,true,,,,,,,,,
FM_1623_Tomb_01,@FM_1623_Tomb_01_DisplayName,LootContainer,None,Empty,,64000,64000,None,,,2,false,NoToolNecessary,true,FM_1623_Tomb_01_Interact,,,false,false,,,,,,,,,
FM_1623_Tomb_02,@FM_1623_Tomb_02_DisplayName,LootContainer,None,Empty,,64000,64000,None,,,2,false,NoToolNecessary,true,FM_1623_Tomb_02_Interact,,,false,false,,,,,,,,,
FM_1623_Tomb_03,@FM_1623_Tomb_03_DisplayName,LootContainer,None,Empty,,64000,64000,None,,,2,false,NoToolNecessary,true,FM_1623_Tomb_03_Interact,,,false,false,,,,,,,,,
FM_1624_Supplies,@FM_1624_Supplies_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,FM_1624_Supplies_Interact,,,false,true,,,,,,,,,
FM_1624_Banners,@FM_1624_Banners_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,FM_1624_Banners_Interact,,,false,true,,,,,,,,,
FM_1624_Weapons,@FM_1624_Weapons_DisplayName,LootContainer,None,Empty,,120,121,None,,,2,false,NoToolNecessary,true,FM_1624_Weapons_Interact,,,false,true,,,,,,,,,
0411_Armillary_00,@0411_Armillary_interact,None,None,Empty,,200,300,None,,,5,false,NoToolNecessary,true,0411_Armillary_interact_success,,,true,true,,,,,,,,,
DungeonShatterMtn00_RelicBox,@DungeonShatterMtn00_RelicBox_DisplayName,AzothStaffLow,AzothStaff,Empty,,1,2,AzothStaff,0,,4,false,ItemRequired,true,,,,true,false,,,,,,Dungeon_RelicBubble,,,
DungeonShatterMtn00_ChestCellarKey,@DungeonShatterMtn00_ChestCellarKey_DisplayName,LootContainer,None,DungeonShatterMtn00_CellarKey,,64000,64000,None,,,2,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
DungeonShatterMtn00_LockCellar,@DungeonShatterMtn_LockCellar_DisplayName,Handcrafting,None,Empty,,64000,64000,None,,,1,false,ItemRequired,true,,DungeonShatterMtn00_CellarKey,1,true,false,,,,,,,,,
DungeonShatterMtn00_MemoryFragment,@DungeonShatterMtn_MemoryFragment_DisplayName,Handcrafting,None,Empty,,64000,64000,None,,,1,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
DungeonShatterMtn00_RelicStatue,@DungeonShatterMtn_RelicStatue_DisplayName,AzothStaffLow,AzothStaff,Empty,,15,16,AzothStaff,0,,10,false,ToolRequired,false,,,,,false,,,,true,,,,,2
DungeonShatterMtn00_ChestStatue01,@DungeonShatterMtn00_ChestStatue_DisplayName,LootContainer,None,DungeonShatterMtn00_Statue01,,64000,64000,None,,,2,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
DungeonShatterMtn00_ChestStatue02,@DungeonShatterMtn00_ChestStatue_DisplayName,LootContainer,None,DungeonShatterMtn00_Statue02,,64000,64000,None,,,2,false,NoToolNecessary,true,,,,true,false,,,,,,,,,
